CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender,Cluster,Exited,Segment,ChurnProbability,RiskBand
708,42,9,176702.36,2,1,1,104804.74,1,0,1,0,0,High-Risk German Affluent,0.07391601908200479,Low
797,33,10,83555.58,1,0,0,69767.14,1,0,0,0,0,High-Risk German Affluent,0.16374605190823321,Low
682,26,8,0.0,2,1,0,178373.43,0,0,1,3,0,Low-Balance Multi-Product Users,0.0007205768655519014,Low
694,39,9,0.0,2,0,0,99924.04,0,1,0,2,0,Young Engaged Mass-Market,0.05198101871271648,Low
490,40,1,0.0,1,1,1,49594.19,0,0,0,3,1,Low-Balance Multi-Product Users,0.6641199188980826,High
828,42,10,0.0,1,1,1,186071.14,0,1,1,2,0,Young Engaged Mass-Market,0.27096418740255257,Medium
594,38,7,96858.35,1,1,0,77511.45,0,1,0,2,0,Young Engaged Mass-Market,0.12743200678513839,Low
579,33,1,0.0,2,1,1,54816.57,0,1,1,2,0,Young Engaged Mass-Market,0.013673589706512172,Low
723,35,0,0.0,2,0,1,61290.99,0,0,0,3,0,Low-Balance Multi-Product Users,0.07792986195530409,Low
619,42,8,132796.04,3,1,1,191821.35,1,0,0,0,1,High-Risk German Affluent,0.9170581091933898,Very High
794,30,1,154970.54,1,0,1,156768.45,0,1,0,2,0,Young Engaged Mass-Market,0.08108456434086697,Low
674,44,3,88902.21,1,1,0,73731.32,1,0,1,0,0,High-Risk German Affluent,0.43757763736259137,Medium
418,28,7,98738.92,1,1,0,122190.22,0,0,1,1,0,Affluent Low-Product Users,0.12484762700705837,Low
502,33,8,0.0,2,1,1,123509.01,0,0,1,3,0,Low-Balance Multi-Product Users,0.0093613275227949,Low
678,50,6,0.0,1,1,0,8199.5,0,0,0,3,0,Low-Balance Multi-Product Users,0.7511870998898605,Very High
599,40,10,137456.28,2,1,1,14113.11,1,0,1,0,0,High-Risk German Affluent,0.11299459278334159,Low
736,29,4,0.0,2,0,0,51705.01,0,0,1,3,0,Low-Balance Multi-Product Users,0.012534178213093716,Low
430,60,7,73937.02,1,1,0,161937.62,0,0,0,1,1,Affluent Low-Product Users,0.9221297028943544,Very High
537,45,7,158621.04,1,1,0,120892.96,0,0,0,1,1,Affluent Low-Product Users,0.7894185783652183,Very High
683,30,1,113257.2,1,1,1,65035.02,0,1,1,2,0,Young Engaged Mass-Market,0.057499667984763046,Low
828,31,9,0.0,1,0,1,164257.37,0,0,1,3,0,Low-Balance Multi-Product Users,0.21247139526165537,Low
691,29,9,116536.43,1,1,0,51987.99,0,0,0,1,0,Affluent Low-Product Users,0.09188800801660546,Low
608,28,4,0.0,2,1,0,10899.63,0,1,0,2,1,Young Engaged Mass-Market,0.020220687251781683,Low
691,60,6,101070.69,1,1,0,177355.8,0,0,0,1,1,Affluent Low-Product Users,0.9247060172921677,Very High
718,39,6,0.0,2,0,1,63889.1,0,1,1,2,0,Young Engaged Mass-Market,0.006842864533770694,Low
680,31,3,127331.46,3,1,1,176433.6,1,0,0,0,0,High-Risk German Affluent,0.5614646787561981,High
838,41,5,0.0,2,1,0,81313.51,0,1,0,2,0,Young Engaged Mass-Market,0.09664883452841759,Low
695,31,5,0.0,2,0,1,13998.88,0,1,0,2,0,Young Engaged Mass-Market,0.021068705425617108,Low
681,46,0,105969.42,1,1,0,5771.56,0,0,1,1,0,Affluent Low-Product Users,0.408813763965456,Medium
762,36,5,119547.46,1,1,1,42693.65,0,0,1,1,0,Affluent Low-Product Users,0.06959542596779734,Low
751,38,7,0.0,2,0,0,90839.61,0,1,1,2,0,Young Engaged Mass-Market,0.02313216284028059,Low
678,28,5,138668.18,1,1,1,54144.01,0,1,1,2,0,Young Engaged Mass-Market,0.05835197478783791,Low
634,37,7,51582.5,2,1,1,184312.88,0,0,0,3,0,Low-Balance Multi-Product Users,0.08935060841710223,Low
749,37,7,0.0,2,1,0,20306.79,0,0,1,3,0,Low-Balance Multi-Product Users,0.026582459266661498,Low
590,37,6,169902.92,1,1,1,128256.18,0,1,1,2,0,Young Engaged Mass-Market,0.024569362827152524,Low
610,27,4,87262.4,2,1,0,182720.07,0,0,0,3,0,Low-Balance Multi-Product Users,0.04993188773531601,Low
502,33,7,0.0,2,0,1,4082.52,0,0,1,3,0,Low-Balance Multi-Product Users,0.004755894299192168,Low
578,40,7,0.0,2,0,0,102233.73,0,0,0,3,0,Low-Balance Multi-Product Users,0.09540596837199361,Low
547,32,2,0.0,2,1,0,132002.83,0,0,0,3,0,Low-Balance Multi-Product Users,0.062244429699431524,Low
579,27,9,0.0,2,1,0,126838.7,0,0,0,3,0,Low-Balance Multi-Product Users,0.0316969991880481,Low
661,39,5,0.0,2,0,0,181461.46,0,0,1,3,0,Low-Balance Multi-Product Users,0.026503523766252687,Low
794,46,6,0.0,2,1,0,195325.74,0,0,1,3,0,Low-Balance Multi-Product Users,0.08805913739751015,Low
719,61,5,0.0,2,0,1,29132.43,0,0,1,3,0,Low-Balance Multi-Product Users,0.03938136566665103,Low
728,69,1,0.0,2,1,1,131804.86,0,0,0,3,0,Low-Balance Multi-Product Users,0.022448508665190308,Low
598,19,3,150348.37,1,1,1,173784.04,1,0,1,0,0,High-Risk German Affluent,0.0816042619960001,Low
822,46,3,115074.02,2,1,0,26249.86,1,0,0,0,0,High-Risk German Affluent,0.2900778798316743,Medium
670,40,3,0.0,1,1,1,182650.15,0,1,0,2,0,Young Engaged Mass-Market,0.14457895781347566,Low
850,28,8,99986.98,1,1,0,196582.55,0,0,1,1,0,Affluent Low-Product Users,0.053026136085062896,Low
723,68,3,110357.0,1,0,0,141977.54,1,0,0,0,1,High-Risk German Affluent,0.8451559845753849,Very High
705,42,8,166685.92,2,1,1,55313.51,1,0,1,0,0,High-Risk German Affluent,0.032301718882778635,Low
677,40,7,95312.8,1,1,1,62944.75,0,1,1,2,0,Young Engaged Mass-Market,0.04385326961523222,Low
736,43,4,202443.47,1,1,0,72375.03,0,0,1,1,0,Affluent Low-Product Users,0.48258688012504297,Medium
661,47,0,109493.62,1,0,0,188324.01,1,0,0,0,1,High-Risk German Affluent,0.9117511798162025,Very High
501,38,9,88977.39,2,0,1,133403.07,1,0,1,0,0,High-Risk German Affluent,0.08703477243634737,Low
516,29,2,104982.57,1,1,0,157378.5,0,0,0,1,0,Affluent Low-Product Users,0.042093364682269534,Low
517,59,8,154110.99,2,1,0,101240.08,1,0,0,0,1,High-Risk German Affluent,0.6997256147958215,High
766,32,6,185714.28,1,1,1,102502.5,0,0,1,1,0,Affluent Low-Product Users,0.11085447629263165,Low
520,23,3,116022.53,2,1,1,37577.66,1,0,0,0,0,High-Risk German Affluent,0.03686451150400036,Low
541,46,6,0.0,2,1,1,83456.67,0,0,1,3,0,Low-Balance Multi-Product Users,0.0758047600069832,Low
790,34,2,164011.48,1,1,0,199420.41,1,0,0,0,0,High-Risk German Affluent,0.1381348938370286,Low
797,31,9,0.0,2,1,1,24748.89,0,0,1,3,0,Low-Balance Multi-Product Users,0.0018882305432452477,Low
811,40,1,101514.89,1,1,1,121765.0,0,0,1,1,0,Affluent Low-Product Users,0.05244113946045,Low
722,32,4,0.0,2,1,1,113666.48,0,1,0,2,0,Young Engaged Mass-Market,0.0029415596772402854,Low
675,28,9,0.0,1,1,0,134110.93,0,0,1,3,0,Low-Balance Multi-Product Users,0.10186693623307747,Low
660,39,9,134599.33,2,1,0,183095.87,1,0,1,0,0,High-Risk German Affluent,0.15978207387886587,Low
566,32,10,147511.26,1,1,1,159891.03,0,1,1,2,0,Young Engaged Mass-Market,0.046418575051793365,Low
768,25,0,78396.08,1,1,1,8316.19,0,0,1,1,0,Affluent Low-Product Users,0.05525017994992242,Low
610,31,5,0.0,2,0,0,63736.36,0,1,0,2,0,Young Engaged Mass-Market,0.021451960845357054,Low
715,31,3,110581.29,1,1,1,94715.24,0,0,0,1,0,Affluent Low-Product Users,0.007627837460166497,Low
750,42,8,151836.36,2,1,0,68695.38,1,0,1,0,0,High-Risk German Affluent,0.07087845591661932,Low
431,45,5,83624.55,2,0,0,36899.62,1,0,1,0,0,High-Risk German Affluent,0.3087004399912938,Medium
704,24,2,148197.15,2,1,0,182775.08,0,0,1,1,0,Affluent Low-Product Users,0.045259290292882226,Low
535,30,5,122924.75,1,0,0,62390.59,0,1,0,2,1,Young Engaged Mass-Market,0.609065430818837,High
614,38,4,72594.0,1,1,1,76042.48,0,0,0,1,0,Affluent Low-Product Users,0.10864057711937647,Low
748,38,4,115221.36,1,0,1,70956.75,0,0,1,1,0,Affluent Low-Product Users,0.08902334554017545,Low
492,51,8,117808.74,2,1,1,67311.12,1,0,1,0,0,High-Risk German Affluent,0.2834982581653019,Medium
573,40,7,147754.68,1,1,1,110454.46,0,0,1,1,0,Affluent Low-Product Users,0.139558218446147,Low
706,53,3,0.0,3,0,0,88479.02,0,1,0,2,1,Young Engaged Mass-Market,0.9480582344749551,Very High
680,31,10,113292.17,1,1,1,122639.73,0,0,1,1,0,Affluent Low-Product Users,0.023741258050279566,Low
458,36,5,0.0,2,1,0,79723.78,0,1,1,2,0,Young Engaged Mass-Market,0.018955192887033442,Low
612,44,2,115163.38,1,1,1,97677.52,1,0,1,0,1,High-Risk German Affluent,0.7990825313241163,Very High
809,50,10,118098.62,1,1,1,100720.02,1,0,1,0,1,High-Risk German Affluent,0.8470027574135053,Very High
590,39,9,0.0,2,1,1,104730.52,0,0,1,3,0,Low-Balance Multi-Product Users,0.020806302388134232,Low
602,35,8,0.0,1,1,1,22499.29,0,0,1,3,0,Low-Balance Multi-Product Users,0.32943275634040364,Medium
540,37,0,120825.7,1,1,0,28257.89,0,1,1,2,0,Young Engaged Mass-Market,0.1312577217184959,Low
494,25,6,0.0,2,0,1,109988.09,0,0,1,3,0,Low-Balance Multi-Product Users,0.0061446108885641814,Low
797,29,1,0.0,1,0,1,149991.32,0,0,1,3,0,Low-Balance Multi-Product Users,0.0710513127824783,Low
526,61,6,133845.28,2,1,1,45180.8,1,0,1,0,0,High-Risk German Affluent,0.11823980768614836,Low
631,38,7,0.0,2,1,0,181605.85,0,1,1,2,0,Young Engaged Mass-Market,0.02183228750302696,Low
576,29,5,108541.04,1,1,1,126469.09,0,0,0,1,0,Affluent Low-Product Users,0.06917747716709269,Low
405,39,10,0.0,1,1,0,160810.85,0,0,1,3,1,Low-Balance Multi-Product Users,0.6891255108570539,High
555,30,1,0.0,2,0,0,88146.86,0,0,1,3,0,Low-Balance Multi-Product Users,0.010867060488787595,Low
750,37,2,113817.06,1,0,0,88333.74,0,1,0,2,0,Young Engaged Mass-Market,0.04127955946529335,Low
665,28,8,137300.23,1,1,0,90174.83,0,0,1,1,0,Affluent Low-Product Users,0.02907075523292764,Low
640,37,5,158024.38,1,1,0,81298.09,0,1,1,2,0,Young Engaged Mass-Market,0.11087185521351,Low
457,33,7,127837.54,1,0,1,60013.17,0,0,0,1,0,Affluent Low-Product Users,0.06320560930702429,Low
695,36,4,161533.0,1,1,0,100940.91,0,0,1,1,0,Affluent Low-Product Users,0.16236445147003517,Low
645,31,7,161171.7,2,1,0,12599.94,0,0,1,1,1,Affluent Low-Product Users,0.6031510103922629,High
647,32,9,80958.36,1,1,1,128590.73,0,1,1,2,0,Young Engaged Mass-Market,0.0026541666666666667,Low
808,25,7,0.0,2,0,1,23180.37,0,1,1,2,0,Young Engaged Mass-Market,0.011942707635764807,Low
641,33,2,146193.6,2,1,1,55796.83,0,0,1,1,1,Affluent Low-Product Users,0.5237899267103534,High
700,29,8,0.0,2,0,1,152097.02,0,1,1,2,0,Young Engaged Mass-Market,0.003663256373928585,Low
660,26,4,115021.76,1,0,1,162443.05,1,0,1,0,0,High-Risk German Affluent,0.09201408670091599,Low
615,41,1,126773.43,1,1,1,55551.26,0,1,1,2,0,Young Engaged Mass-Market,0.054305192857343816,Low
705,40,3,92889.91,1,1,1,109496.69,1,0,0,0,0,High-Risk German Affluent,0.40233536709530565,Medium
718,48,9,0.0,2,1,1,72105.63,0,0,1,3,0,Low-Balance Multi-Product Users,0.2242357232501474,Low
754,61,5,146622.35,1,1,1,41815.22,0,0,1,1,1,Affluent Low-Product Users,0.1660586009301027,Low
713,45,4,131038.14,1,1,0,74005.04,1,0,1,0,1,High-Risk German Affluent,0.8507763044362461,Very High
587,46,6,88820.29,1,0,0,70224.34,0,0,0,1,0,Affluent Low-Product Users,0.29324528025295765,Medium
569,31,1,115406.97,1,0,0,145528.22,0,1,1,2,0,Young Engaged Mass-Market,0.017040092211446495,Low
568,38,3,132951.92,1,0,1,124486.28,0,0,0,1,0,Affluent Low-Product Users,0.04072706714759703,Low
634,74,5,108891.7,1,1,0,10078.02,1,0,1,0,0,High-Risk German Affluent,0.39450059998900605,Medium
770,46,5,141788.63,2,0,0,164967.21,1,0,0,0,0,High-Risk German Affluent,0.2882184554401976,Medium
676,64,4,116954.32,1,1,1,91149.48,0,1,0,2,0,Young Engaged Mass-Market,0.12390715828152642,Low
723,47,10,90450.0,2,0,0,103379.31,1,0,0,0,1,High-Risk German Affluent,0.7476461326824715,High
614,39,8,125997.22,1,1,1,128049.34,1,0,0,0,1,High-Risk German Affluent,0.7753646970891472,Very High
601,41,3,0.0,2,1,0,54342.83,0,1,0,2,0,Young Engaged Mass-Market,0.1383408935759689,Low
592,60,9,0.0,4,1,1,13614.01,0,0,1,3,1,Low-Balance Multi-Product Users,0.8115134283464309,Very High
605,36,9,0.0,2,0,1,35521.63,0,1,0,2,0,Young Engaged Mass-Market,0.05864326414001071,Low
752,31,4,144637.86,2,1,0,40496.72,0,1,0,2,0,Young Engaged Mass-Market,0.03618562932379962,Low
677,29,3,86616.35,1,0,0,91903.9,0,0,0,1,1,Affluent Low-Product Users,0.6202513151365594,High
850,31,8,0.0,2,1,0,178667.7,0,0,1,3,0,Low-Balance Multi-Product Users,0.028655305939319517,Low
608,48,2,127924.25,2,1,0,32202.61,1,0,0,0,0,High-Risk German Affluent,0.3258037199567285,Medium
786,34,9,0.0,2,1,0,117034.32,0,1,0,2,0,Young Engaged Mass-Market,0.005558686540058895,Low
777,29,9,131240.61,1,1,1,163746.09,0,0,0,1,1,Affluent Low-Product Users,0.5786188301335793,High
667,31,5,0.0,2,1,1,20346.69,0,1,1,2,0,Young Engaged Mass-Market,0.005389371882960045,Low
848,35,5,120046.74,2,1,0,84710.65,0,1,1,2,0,Young Engaged Mass-Market,0.03447463246083326,Low
486,39,8,97819.36,1,0,1,120531.31,0,0,0,1,0,Affluent Low-Product Users,0.13327639235332417,Low
598,64,1,62979.93,1,1,1,152273.57,0,1,0,2,0,Young Engaged Mass-Market,0.1956762018493222,Low
506,40,3,0.0,1,1,1,144345.58,0,0,0,3,0,Low-Balance Multi-Product Users,0.29146342021780014,Medium
612,46,9,161450.03,1,1,1,96961.0,1,0,1,0,1,High-Risk German Affluent,0.7324785217189839,High
545,30,3,0.0,2,1,0,170307.43,0,0,1,3,0,Low-Balance Multi-Product Users,0.022395363566177707,Low
793,56,8,119496.25,2,1,0,29880.99,0,0,1,1,0,Affluent Low-Product Users,0.35694821888347067,Medium
682,30,9,0.0,2,1,1,195104.91,0,0,0,3,0,Low-Balance Multi-Product Users,0.01585538444985105,Low
517,62,1,43772.66,3,1,0,187756.24,0,0,1,3,1,Low-Balance Multi-Product Users,0.9254987331520954,Very High
684,32,9,100249.41,2,0,1,67599.69,0,0,1,1,0,Affluent Low-Product Users,0.012673394529389788,Low
692,46,2,0.0,2,1,1,105983.09,0,1,1,2,0,Young Engaged Mass-Market,0.0450030677046936,Low
740,60,5,108028.08,2,0,0,25980.42,0,0,0,1,1,Affluent Low-Product Users,0.8108821016633732,Very High
666,71,1,53013.29,2,1,1,112222.64,1,0,1,0,0,High-Risk German Affluent,0.08908227167115994,Low
693,68,2,0.0,2,1,1,59864.96,0,0,1,3,0,Low-Balance Multi-Product Users,0.013071997994808772,Low
757,33,1,122088.67,1,1,0,42581.09,1,0,1,0,0,High-Risk German Affluent,0.3109462696671126,Medium
684,18,9,90544.0,1,0,1,4777.23,1,0,1,0,0,High-Risk German Affluent,0.08847815917523742,Low
691,35,6,0.0,2,0,1,178038.17,0,1,1,2,0,Young Engaged Mass-Market,0.0068704627042951915,Low
842,44,3,141252.18,4,0,1,128521.16,0,0,1,3,1,Low-Balance Multi-Product Users,0.9345883337307619,Very High
482,35,5,147813.05,2,0,0,109029.72,0,0,0,1,0,Affluent Low-Product Users,0.12102734200381352,Low
735,55,6,134140.68,1,1,0,2267.88,0,0,1,1,0,Affluent Low-Product Users,0.4614087482016409,Medium
681,63,7,0.0,2,1,1,55054.48,0,0,0,3,0,Low-Balance Multi-Product Users,0.011172256574959644,Low
616,31,8,0.0,1,0,1,76456.17,0,0,0,3,0,Low-Balance Multi-Product Users,0.12491950679516658,Low
850,35,2,128548.49,4,1,0,75478.95,0,0,0,3,1,Low-Balance Multi-Product Users,0.943416119512019,Very High
635,43,10,122198.21,2,0,1,179144.54,0,0,1,1,0,Affluent Low-Product Users,0.09479704829937635,Low
638,42,8,145177.84,1,1,0,193471.74,1,0,1,0,1,High-Risk German Affluent,0.6022314322594721,High
820,31,2,94222.53,1,1,0,103570.8,0,1,0,2,0,Young Engaged Mass-Market,0.06661693860891758,Low
694,58,1,143212.22,1,0,0,102628.56,1,0,0,0,1,High-Risk German Affluent,0.9584625252746243,Very High
713,41,3,0.0,2,1,0,55772.04,0,0,1,3,0,Low-Balance Multi-Product Users,0.017990009870397214,Low
543,41,6,143350.41,1,1,1,192070.16,1,0,1,0,1,High-Risk German Affluent,0.7649796370657185,Very High
649,41,3,130931.83,1,1,1,144808.37,0,0,0,1,0,Affluent Low-Product Users,0.10391879618957524,Low
777,30,4,137851.31,1,1,0,5008.23,0,0,0,1,1,Affluent Low-Product Users,0.14886299559255645,Low
561,33,6,0.0,2,0,0,173680.39,0,0,1,3,0,Low-Balance Multi-Product Users,0.01557131296192301,Low
724,41,5,0.0,1,0,1,115753.94,0,1,1,2,0,Young Engaged Mass-Market,0.1340431020363678,Low
665,51,8,0.0,1,1,1,38928.48,0,1,0,2,1,Young Engaged Mass-Market,0.7626706497490267,Very High
441,60,1,140614.15,1,0,1,174381.23,0,0,1,1,0,Affluent Low-Product Users,0.19265652566837696,Low
579,22,3,118680.57,1,1,1,49829.8,0,1,1,2,0,Young Engaged Mass-Market,0.09774554512304376,Low
777,35,7,122917.69,1,1,1,76169.68,1,0,1,0,0,High-Risk German Affluent,0.1705060572245078,Low
739,36,0,0.0,2,0,0,133465.57,0,0,0,3,0,Low-Balance Multi-Product Users,0.06964562117275576,Low
660,40,5,131754.11,2,1,1,38761.61,0,0,1,1,0,Affluent Low-Product Users,0.05724555329080914,Low
554,35,8,0.0,2,1,1,176779.46,0,0,0,3,0,Low-Balance Multi-Product Users,0.028010351797168584,Low
850,24,6,0.0,2,1,1,13159.9,0,0,0,3,0,Low-Balance Multi-Product Users,0.041521255742151715,Low
842,35,9,119948.09,1,1,0,48217.97,1,0,0,0,1,High-Risk German Affluent,0.8320408374663878,Very High
785,38,1,0.0,1,1,0,134964.85,0,0,0,3,1,Low-Balance Multi-Product Users,0.38341489878188484,Medium
550,25,0,0.0,2,1,1,184221.11,0,0,1,3,0,Low-Balance Multi-Product Users,0.06279994504117678,Low
750,39,6,0.0,2,0,0,19264.33,0,1,0,2,0,Young Engaged Mass-Market,0.11271499420231713,Low
490,38,3,97266.1,1,1,1,92797.23,0,1,0,2,0,Young Engaged Mass-Market,0.035586254109544836,Low
605,28,10,113690.83,1,1,0,33114.24,1,0,1,0,0,High-Risk German Affluent,0.36291528840437176,Medium
563,42,6,99056.22,2,1,0,154347.95,0,1,0,2,1,Young Engaged Mass-Market,0.32073415665489213,Medium
675,34,8,0.0,2,1,1,184842.21,0,0,1,3,0,Low-Balance Multi-Product Users,0.019029330157639152,Low
621,36,7,116338.68,1,1,1,155743.48,0,1,0,2,0,Young Engaged Mass-Market,0.04791474276425226,Low
850,40,6,97339.99,1,0,1,88815.25,0,0,1,1,0,Affluent Low-Product Users,0.08044725665489194,Low
711,41,3,0.0,2,1,1,193747.57,0,0,1,3,0,Low-Balance Multi-Product Users,0.025178004834131188,Low
549,55,1,137592.31,2,0,1,116548.02,1,0,0,0,1,High-Risk German Affluent,0.7534076372472036,Very High
764,34,6,108760.27,2,1,0,166324.79,1,0,1,0,1,High-Risk German Affluent,0.11054460070870474,Low
627,30,3,128770.88,2,1,1,40199.01,1,0,1,0,0,High-Risk German Affluent,0.03862021638982384,Low
850,34,2,0.0,2,0,0,51919.04,0,0,0,3,0,Low-Balance Multi-Product Users,0.04614582571484959,Low
614,36,1,44054.84,1,1,1,73329.08,0,1,0,2,0,Young Engaged Mass-Market,0.19099482719125094,Low
685,44,2,119657.53,1,1,0,145387.05,1,0,0,0,1,High-Risk German Affluent,0.858917592535973,Very High
683,49,7,108797.63,2,0,0,140763.18,1,0,0,0,0,High-Risk German Affluent,0.5049603686961355,High
643,35,2,0.0,2,0,0,67979.35,0,1,1,2,0,Young Engaged Mass-Market,0.02705643512442889,Low
561,49,1,102025.32,1,1,0,133051.64,1,0,0,0,1,High-Risk German Affluent,0.9669356675366515,Very High
601,20,9,122446.61,2,1,0,86791.9,0,1,0,2,0,Young Engaged Mass-Market,0.08684882761045336,Low
766,27,7,158786.67,2,0,1,47579.25,0,0,0,1,0,Affluent Low-Product Users,0.04379878841990445,Low
699,29,3,125689.29,1,1,1,151623.71,0,0,1,1,0,Affluent Low-Product Users,0.0847672574981247,Low
850,29,1,154640.41,1,1,1,164039.51,1,0,1,0,0,High-Risk German Affluent,0.08840708803009711,Low
792,50,4,146710.76,1,1,0,16528.4,1,0,0,0,1,High-Risk German Affluent,0.9546194977589695,Very High
636,67,7,136709.35,1,0,1,66753.1,1,0,1,0,1,High-Risk German Affluent,0.31818529247435023,Medium
850,43,5,129305.09,2,0,1,19244.58,1,0,1,0,0,High-Risk German Affluent,0.2438838792427316,Low
628,40,10,0.0,2,1,0,103832.58,0,1,1,2,0,Young Engaged Mass-Market,0.050481386113893204,Low
736,63,10,0.0,2,0,1,502.7,0,0,0,3,0,Low-Balance Multi-Product Users,0.2525306116036859,Medium
711,21,0,82844.33,2,0,1,1408.68,0,0,0,3,0,Low-Balance Multi-Product Users,0.14476562893910525,Low
583,22,2,0.0,2,0,1,5985.36,0,1,0,2,0,Young Engaged Mass-Market,0.029980901603127847,Low
757,46,0,0.0,2,1,0,37460.05,0,0,1,3,0,Low-Balance Multi-Product Users,0.13310967030013865,Low
749,33,10,76692.22,1,0,1,30396.43,1,0,0,0,0,High-Risk German Affluent,0.05297079548111985,Low
705,34,7,117715.84,1,1,0,2498.67,0,0,1,1,0,Affluent Low-Product Users,0.04949462002718496,Low
585,54,8,87105.32,1,1,1,55346.14,0,0,1,1,0,Affluent Low-Product Users,0.1954246460419232,Low
437,43,6,0.0,1,1,0,148330.97,0,0,0,3,1,Low-Balance Multi-Product Users,0.7304748484278126,High
741,64,2,69311.16,1,1,1,59237.72,0,0,0,1,0,Affluent Low-Product Users,0.11363251984142864,Low
738,26,9,0.0,2,1,1,48644.94,0,0,1,3,0,Low-Balance Multi-Product Users,0.014141476990905476,Low
586,33,10,66948.67,2,1,1,140759.03,0,1,0,2,0,Young Engaged Mass-Market,0.1008049228387241,Low
627,57,9,0.0,2,1,1,107712.42,0,0,0,3,0,Low-Balance Multi-Product Users,0.18948245107814501,Low
551,76,2,128410.71,2,1,1,181718.73,0,1,1,2,0,Young Engaged Mass-Market,0.13277640439166566,Low
606,38,3,99897.53,1,0,0,37054.65,1,0,1,0,0,High-Risk German Affluent,0.17686238303885854,Low
674,22,3,0.0,1,1,1,173940.59,0,0,1,3,0,Low-Balance Multi-Product Users,0.19447654348189847,Low
584,31,6,152622.34,1,1,0,99298.8,1,0,0,0,0,High-Risk German Affluent,0.09707385347052513,Low
590,40,8,0.0,2,1,0,62933.03,0,0,1,3,0,Low-Balance Multi-Product Users,0.03535141407877829,Low
585,56,4,138227.19,2,1,1,55287.84,0,0,1,1,0,Affluent Low-Product Users,0.37540933811899796,Medium
508,25,2,111395.53,1,0,1,48197.06,0,0,0,1,0,Affluent Low-Product Users,0.023008778709110004,Low
458,44,7,84386.57,1,1,0,178642.73,1,0,1,0,0,High-Risk German Affluent,0.2487010991854368,Low
692,36,3,0.0,2,1,1,8282.22,0,0,0,3,0,Low-Balance Multi-Product Users,0.03710550902159987,Low
502,33,5,174673.65,2,1,0,33300.56,1,0,1,0,0,High-Risk German Affluent,0.04803041724554644,Low
518,46,3,0.0,2,1,0,76515.79,0,0,1,3,0,Low-Balance Multi-Product Users,0.11376750916553317,Low
660,46,5,109019.65,2,1,1,33680.56,1,0,1,0,0,High-Risk German Affluent,0.509294598034534,High
698,52,1,107906.75,1,1,0,168886.39,1,0,0,0,1,High-Risk German Affluent,0.9698303855568182,Very High
678,54,7,128914.97,1,0,0,191746.23,0,0,1,1,1,Affluent Low-Product Users,0.8578437128656469,Very High
773,63,9,111179.83,1,1,1,93091.02,0,1,1,2,0,Young Engaged Mass-Market,0.07743296099399677,Low
619,52,8,124099.13,1,0,0,23904.52,1,0,0,0,0,High-Risk German Affluent,0.676120837950694,High
684,59,9,122471.09,1,0,1,15807.07,1,0,1,0,0,High-Risk German Affluent,0.33232310202514986,Medium
635,34,3,134692.4,2,1,1,83773.02,0,0,1,1,0,Affluent Low-Product Users,0.01821784748797611,Low
680,25,4,123816.5,1,1,1,90162.35,0,0,0,1,0,Affluent Low-Product Users,0.05744598431250849,Low
608,34,3,106288.54,1,1,1,36639.25,1,0,1,0,0,High-Risk German Affluent,0.2906410585808808,Medium
603,55,7,127723.25,2,1,0,139469.11,1,0,0,0,1,High-Risk German Affluent,0.9325710738949345,Very High
579,43,2,145843.82,1,1,1,198402.37,0,1,1,2,1,Young Engaged Mass-Market,0.6202012259949574,High
756,34,2,148200.72,1,0,0,194584.48,1,0,0,0,0,High-Risk German Affluent,0.19353240210933795,Low
